1 | Antonio_Gates
2 | Jason_Witten
3 | Jermichael_Finley
4 | Vernon_Davis
5 | Dallas_Clark
6 | Owen_Daniels
7 | Marcedes_Lewis
8 | Kellen_Winslow
9 | Zach_Miller
10 | Greg_Olsen
11 | Jimmy_Graham
12 | Brandon_Pettigrew
13 | Rob_Gronkowski
14 | Tony_Gonzalez
15 | Dustin_Keller
16 | Chris_Cooley
17 | Jared_Cook
18 | Benjamin_Watson
19 | Aaron_Hernandez
20 | Todd_Heap
21 | Brent_Celek
22 | Jermaine_Gresham
23 | Kevin_Boss
24 | Fred_Davis
25 | Heath_Miller
26 | Visanthe_Shiancoe
27 | Travis_Beckum
28 | Kyle_Rudolph
29 | Ed_Dickson
30 | Anthony_Fasano
31 | Michael_Hoomanawanui
32 | Lance_Kendricks
33 | Tony_Scheffler
34 | Evan_Moore
35 | Jacob_Tamme
36 | Daniel_Fells
37 | Joel_Dreessen
38 | Jeremy_Shockey
39 | Martellus_Bennett
40 | Dennis_Pitta
1 | Antonio_Gates
2 | Jason_Witten
3 | Jermichael_Finley
4 | Vernon_Davis
5 | Dallas_Clark
6 | Owen_Daniels
7 | Marcedes_Lewis
8 | Kellen_Winslow
9 | Zach_Miller
10 | Greg_Olsen
11 | Jimmy_Graham
12 | Brandon_Pettigrew
13 | Rob_Gronkowski
14 | Tony_Gonzalez
15 | Dustin_Keller
16 | Chris_Cooley
17 | Jared_Cook
18 | Benjamin_Watson
19 | Aaron_Hernandez
20 | Todd_Heap
21 | Brent_Celek
22 | Jermaine_Gresham
23 | Kevin_Boss
24 | Fred_Davis
25 | Heath_Miller
26 | Visanthe_Shiancoe
27 | Travis_Beckum
28 | Kyle_Rudolph
29 | Ed_Dickson
30 | Anthony_Fasano
31 | Michael_Hoomanawanui
32 | Lance_Kendricks
33 | Tony_Scheffler
34 | Evan_Moore
35 | Jacob_Tamme
36 | Daniel_Fells
37 | Joel_Dreessen
38 | Jeremy_Shockey
39 | Martellus_Bennett
40 | Dennis_Pitta
