15504 | Brandon_Allen 
2534 | Derek_Anderson 
13022 | Matt_Barkley 
15817 | C.J._Beathard 
14125 | Blake_Bortles 
14736 | Trevone_Boykin 
11411 | Sam_Bradford 
1812 | Tom_Brady 
13042 | Tyler_Bray 
1937 | Drew_Brees 
14131 | Teddy_Bridgewater 
15522 | Jacoby_Brissett 
14145 | Derek_Carr 
2541 | Matt_Cassel 
2618 | Kellen_Clemens 
12517 | B.J._Coleman 
15549 | Connor_Cook 
12376 | Kirk_Cousins 
2608 | Jay_Cutler 
11889 | Andy_Dalton 
11322 | Chase_Daniel 
13543 | B.J._Daniels 
12805 | Austin_Davis 
12826 | Dominique_Davis 
15852 | Joshua_Dobbs 
15568 | Brandon_Doughty 
15571 | Jeff_Driskel 
13097 | Zac_Dysert 
12014 | Nathan_Enderle 
14174 | David_Fales 
2548 | Ryan_Fitzpatrick 
2913 | Joe_Flacco 
12362 | Nick_Foles 
11017 | Josh_Freeman 
11864 | Blaine_Gabbert 
14191 | Jimmy_Garoppolo 
13129 | Mike_Glennon 
15589 | Jared_Goff 
2668 | Bruce_Gradkowski 
15190 | Garrett_Grayson 
13538 | Ryan_Griffin 
12277 | Robert_Griffin_III 
15595 | Christian_Hackenberg 
2978 | Caleb_Hanie 
12527 | Chandler_Harnish 
11828 | Graham_Harrell 
2923 | Chad_Henne 
2216 | Shaun_Hill 
15608 | Kevin_Hogan 
11285 | Brian_Hoyer 
15213 | Brett_Hundley 
2623 | Tarvaris_Jackson 
2934 | Josh_Johnson 
15626 | Cardale_Jones 
13211 | Landry_Jones 
15923 | Brad_Kaaya 
11890 | Colin_Kaepernick 
15042 | Case_Keenum 
15926 | Chad_Kelly 
15637 | Cody_Kessler 
15930 | DeShone_Kizer 
11735 | Thaddeus_Lewis 
12459 | Ryan_Lindley 
12276 | Andrew_Luck 
15652 | Paxton_Lynch 
15946 | Patrick_Mahomes 
11928 | Ryan_Mallett 
3060 | Eli_Manning 
15239 | Sean_Mannion 
13255 | EJ_Manuel 
14246 | Johnny_Manziel 
15240 | Marcus_Mariota 
14256 | AJ_McCarron 
2121 | Josh_McCown 
3104 | Luke_McCown 
11495 | Colt_McCoy 
12062 | Greg_McElroy 
11101 | Stephen_McGee 
15046 | Matt_McGloin 
14261 | Zach_Mettenberger 
15007 | Kellen_Moore 
2839 | Matt_Moore 
14270 | Aaron_Murray 
13296 | Ryan_Nassib 
11855 | Cam_Newton 
2519 | Dan_Orlovsky 
12332 | Brock_Osweiler 
11201 | Curtis_Painter 
2254 | Carson_Palmer 
2813 | Jordan_Palmer 
15977 | Nathan_Peterman 
15277 | Bryce_Petty 
11866 | Christian_Ponder 
15681 | Dak_Prescott 
13329 | Sean_Renfree 
3062 | Philip_Rivers 
2480 | Aaron_Rodgers 
3066 | Ben_Roethlisberger 
2355 | Tony_Romo 
15696 | Jake_Rudock 
2955 | Matt_Ryan 
11005 | Mark_Sanchez 
14307 | Tom_Savage 
3101 | Matt_Schaub 
14568 | Connor_Shaw 
15309 | Trevor_Siemian 
15049 | Matt_Simms 
2471 | Alex_Smith 
13362 | Geno_Smith 
13367 | Brad_Sorensen 
11001 | Matthew_Stafford 
2766 | Drew_Stanton 
15715 | Nate_Sudfeld 
12283 | Ryan_Tannehill 
14732 | Alex_Tanney 
12034 | Tyrod_Taylor 
11435 | Tim_Tebow 
12146 | Scott_Tolzien 
16022 | Mitchell_Trubisky 
1926 | Michael_Vick 
2290 | Seneca_Wallace 
16031 | Deshaun_Watson 
16033 | Davis_Webb 
11609 | Joe_Webb 
12297 | Brandon_Weeden 
14355 | Keith_Wenning 
15741 | Carson_Wentz 
2628 | Charlie_Whitehurst 
12349 | Russell_Wilson 
15353 | Jameis_Winston 
12006 | T.J._Yates 
2605 | Vince_Young 
